order_line_id,despatch_date,segment,channel,customer_type,qty,line_value_gbp
OL-26-2616087,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,35,683
OL-26-2616213,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,28,927
OL-26-2616297,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,32,562
OL-26-2616325,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,23,454
OL-26-2616360,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,48,911
OL-26-2616374,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,8,702
OL-26-2616486,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,1,504
OL-26-2616773,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,28,965
OL-26-2616808,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,20,541
OL-26-2616899,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,47,509
OL-26-2617060,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,3,434
OL-26-2617123,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,16,932
OL-26-2617284,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,1,618
OL-26-2617319,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,29,553
OL-26-2617445,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,6,699
OL-26-2617459,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,24,966
OL-26-2617473,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,35,899
OL-26-2617634,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,5,415
OL-26-2617669,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,18,965
OL-26-2617928,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,16,793
OL-26-2617935,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,30,743
OL-26-2618173,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,32,901
OL-26-2618278,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,10,775
OL-26-2618292,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,45,809
OL-26-2618488,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,26,421
OL-26-2618600,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,28,667
OL-26-2618614,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,10,507
OL-26-2618670,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,43,835
OL-26-2618887,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,35,435
OL-26-2619139,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,46,792
OL-26-2619265,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,12,641
OL-26-2619804,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,28,519
OL-26-2619818,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,38,581
OL-26-2619993,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,34,794
OL-26-2620000,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,43,565
OL-26-2620224,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,18,682
OL-26-2620329,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,31,816
OL-26-2620343,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,3,897
OL-26-2620623,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,47,874
OL-26-2620693,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,27,766
OL-26-2620784,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,32,958
OL-26-2620812,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,46,700
OL-26-2620903,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,32,562
OL-26-2621148,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,34,623
OL-26-2621162,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,27,602
OL-26-2621253,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,44,605
OL-26-2621288,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,24,475
OL-26-2621323,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,11,721
OL-26-2621337,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,17,569
OL-26-2621365,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,1,913
OL-26-2621456,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,28,820
OL-26-2621645,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,30,903
OL-26-2621687,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,3,573
OL-26-2621834,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,44,435
OL-26-2621890,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,35,602
OL-26-2621988,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,32,548
OL-26-2622002,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,4,780
OL-26-2622240,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,36,811
OL-26-2622268,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,6,539
OL-26-2622450,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,15,538
OL-26-2622555,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,12,787
OL-26-2622625,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,24,808
OL-26-2622723,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,11,690
OL-26-2622779,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,19,595
OL-26-2622835,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,30,867
OL-26-2623164,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,33,781
OL-26-2623192,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,34,924
OL-26-2623325,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,19,571
OL-26-2623367,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,43,701
OL-26-2623598,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,48,891
OL-26-2623780,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,7,928
OL-26-2623871,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,26,876
OL-26-2624074,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,23,718
OL-26-2624109,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,21,886
OL-26-2624382,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,47,563
OL-26-2624487,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,35,536
OL-26-2624641,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,42,815
OL-26-2624732,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,19,652
OL-26-2624928,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,17,848
OL-26-2625124,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,45,728
OL-26-2625565,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,14,716
OL-26-2625740,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,18,479
OL-26-2625845,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,31,570
OL-26-2625901,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,42,750
OL-26-2625936,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,34,793
OL-26-2625978,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,21,664
OL-26-2626076,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,46,905
OL-26-2626237,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,13,806
OL-26-2626454,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,47,739
OL-26-2626930,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,43,729
OL-26-2627182,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,37,436
OL-26-2627301,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,15,625
OL-26-2627392,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,17,462
OL-26-2627420,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,47,465
OL-26-2627560,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,12,846
OL-26-2627651,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,22,911
OL-26-2627882,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,41,555
OL-26-2628001,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,9,689
OL-26-2628050,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,29,938
OL-26-2628071,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,10,816
OL-26-2628253,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,29,465
OL-26-2628393,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,26,802
OL-26-2628596,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,43,844
OL-26-2628652,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,27,597
OL-26-2628736,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,13,422
OL-26-2628876,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,43,515
OL-26-2629016,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,14,902
OL-26-2629233,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,41,520
OL-26-2629436,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,42,903
OL-26-2629709,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,43,438
OL-26-2629947,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,2,900
OL-26-2630206,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,2,684
OL-26-2630248,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,45,573
OL-26-2630640,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,7,962
OL-26-2630696,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,33,871
OL-26-2630745,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,32,451
OL-26-2630836,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,38,637
OL-26-2630850,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,18,779
OL-26-2630997,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,43,741
OL-26-2631011,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,10,620
OL-26-2631137,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,21,823
OL-26-2631277,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,45,670
OL-26-2631515,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,35,562
OL-26-2631949,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,33,539
OL-26-2631970,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,36,519
OL-26-2632005,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,17,824
OL-26-2632096,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,NHS trust,48,869
OL-26-2632229,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,21,414
OL-26-2632299,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,FM company,31,632
OL-26-2632369,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Manufacturer,13,943
OL-26-2632460,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,40,534
OL-26-2632495,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,41,602
OL-26-2632509,2026-05-26,Facilities & Safety Supplies,Contract & framework accounts,Public framework,13,780
